"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-16","1.74",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-17","1.09",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-18","0.08",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-19","0.83",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-20","1.13",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-21","0.09",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-24","1.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-25","1.39",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-26","1.47",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-27","0.39",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-28","1.55",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-29","0.75",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-07-31","0.05",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-01","0.12",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-02","0.36",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-03","0.11",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-04","0.28",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-05","0.13",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-06","0.08",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-07","0.33",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-08","1.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-11","0.47",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-12","0.03",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-13","0.63",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-17","0.30",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-18","2.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-20","0.45",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-22","0.50",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-23","2.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-25","0.11",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-26","0.20",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-27","0.13",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-28","1.67",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-29","0.69",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-30","0.04",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-08-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-01","0.06",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-02","0.12",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-04","2.30",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-05","2.19",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-06","0.09",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-09","0.58",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-10","0.20",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-11","2.40",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-15","0.30",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-19","0.15",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-20","1.02",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-21","0.29",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-29","0.19",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-09-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-02","0.78",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-04","0.40",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-10-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-11-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1947-12-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-02","0.20",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-05","0.51",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-06","0.03",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-14","0.20",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-15","0.40",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-22","0.10",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-01-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-02","0.07",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-19","0.10",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-02-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-03-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-04-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-04-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-04-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-04-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-04-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-04-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-04-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-04-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-04-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-04-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1948-04-11","0.00",",,I"
